Name,Latitude,Longitude,AbsAlt,RltAlt,Pitch,Roll,Yaw,StdHorizon,StdHeight,Q,Date,Time
8front00030.JPG,14.51768714,101.01599115,137.300,119.943,-55.83,173.00,155.04,1.35948181425865,2.57322,16,2022.11.06,09.29.56.199650
8back00030.JPG,14.51768555,101.01599210,137.286,119.929,-33.88,-175.27,-33.41,1.35948181425865,2.57322,16,2022.11.06,09.29.56.208800
8right00031.JPG,14.51757034,101.01606158,137.304,119.933,-40.09,165.56,-110.58,1.36458839644048,2.57497,16,2022.11.06,09.29.57.448460
8down00031.JPG,14.51756956,101.01606154,137.343,119.973,-78.30,-160.26,-50.13,1.36458839644048,2.57497,16,2022.11.06,09.29.57.454490
8left00031.JPG,14.51756894,101.01606141,137.309,119.938,-47.80,-163.50,47.62,1.36458839644048,2.57497,16,2022.11.06,09.29.57.458950
8front00031.JPG,14.51756776,101.01606261,137.313,119.943,-55.83,173.00,155.04,1.36458839644048,2.57497,16,2022.11.06,09.29.57.477660
8back00031.JPG,14.51756593,101.01606370,137.299,119.929,-33.88,-175.27,-33.41,1.36458839644048,2.57497,16,2022.11.06,09.29.57.489240
8down00032.JPG,14.51745763,101.01612829,137.322,119.972,-79.24,-158.42,-51.93,1.36079509375953,2.56425,16,2022.11.06,09.29.58.653080
8left00032.JPG,14.51745692,101.01612821,137.288,119.938,-48.01,-164.96,48.70,1.36079509375953,2.56425,16,2022.11.06,09.29.58.658440
8front00032.JPG,14.51745561,101.01612949,137.291,119.942,-54.83,173.15,154.91,1.36079509375953,2.56425,16,2022.11.06,09.29.58.678620
8right00032.JPG,14.51745450,101.01613066,137.282,119.933,-40.25,166.85,-111.42,1.36079509375953,2.56425,16,2022.11.06,09.29.58.688780
8back00032.JPG,14.51745386,101.01613053,137.278,119.929,-34.88,-175.20,-33.45,1.36079509375953,2.56425,16,2022.11.06,09.29.58.689420
8down00033.JPG,14.51734143,101.01619739,137.308,119.973,-77.01,-157.71,-52.82,1.36760323208159,2.56928,16,2022.11.06,09.29.59.894370
8left00033.JPG,14.51734087,101.01619722,137.274,119.939,-48.53,-161.70,46.08,1.36760323208159,2.56928,16,2022.11.06,09.29.59.898140
8front00033.JPG,14.51733946,101.01619856,137.279,119.944,-56.72,171.06,156.45,1.36760323208159,2.56928,16,2022.11.06,09.29.59.919430
8right00033.JPG,14.51733843,101.01619968,137.269,119.933,-38.96,164.49,-110.10,1.36760323208159,2.56928,16,2022.11.06,09.29.59.928770
8back00033.JPG,14.51733784,101.01619953,137.264,119.928,-32.82,-174.18,-34.21,1.36760323208159,2.56928,16,2022.11.06,09.29.59.928860
8down00034.JPG,14.51721828,101.01627052,137.310,119.973,-77.01,-157.71,-52.82,1.37370178776181,2.57164,16,2022.11.06,09.30.01.214440
8left00034.JPG,14.51721769,101.01627036,137.277,119.939,-48.53,-161.70,46.08,1.37370178776181,2.57164,16,2022.11.06,09.30.01.218460
8front00034.JPG,14.51721633,101.01627167,137.283,119.944,-56.72,171.06,156.45,1.37370178776181,2.57164,16,2022.11.06,09.30.01.239240
8back00034.JPG,14.51721468,101.01627265,137.267,119.928,-32.82,-174.18,-34.21,1.37370178776181,2.57164,16,2022.11.06,09.30.01.249030
8right00034.JPG,14.51721521,101.01627284,137.272,119.933,-38.96,164.49,-110.10,1.37370178776181,2.57164,16,2022.11.06,09.30.01.249550
8down00035.JPG,14.51709499,101.01634355,137.305,119.973,-77.93,-155.85,-54.63,1.38427550093903,2.55693,16,2022.11.06,09.30.02.534460
8left00035.JPG,14.51709435,101.01634342,137.271,119.939,-48.76,-163.18,47.19,1.38427550093903,2.55693,16,2022.11.06,09.30.02.538980
8front00035.JPG,14.51709310,101.01634466,137.275,119.943,-55.73,171.26,156.28,1.38427550093903,2.55693,16,2022.11.06,09.30.02.558550
8right00035.JPG,14.51709199,101.01634583,137.264,119.933,-39.12,165.76,-110.90,1.38427550093903,2.55693,16,2022.11.06,09.30.02.568760
8back00035.JPG,14.51709134,101.01634571,137.260,119.929,-33.82,-174.09,-34.25,1.38427550093903,2.55693,16,2022.11.06,09.30.02.569490
8left00036.JPG,14.51699368,101.01640316,137.270,119.939,-48.76,-163.18,47.19,1.36032772080848,2.56452,16,2022.11.06,09.30.03.618810
8right00036.JPG,14.51699114,101.01640568,137.264,119.933,-39.12,165.76,-110.90,1.36032772080848,2.56452,16,2022.11.06,09.30.03.650560
8down00036.JPG,14.51699053,101.01640554,137.304,119.973,-77.93,-155.85,-54.63,1.36032772080848,2.56452,16,2022.11.06,09.30.03.654860
8front00036.JPG,14.51698859,101.01640669,137.274,119.943,-55.73,171.26,156.28,1.36032772080848,2.56452,16,2022.11.06,09.30.03.679620
8back00036.JPG,14.51698695,101.01640767,137.260,119.929,-33.82,-174.09,-34.25,1.36032772080848,2.56452,16,2022.11.06,09.30.03.689280
8left00037.JPG,14.51687439,101.01647419,137.271,119.939,-48.53,-161.70,46.08,1.38207906141436,2.58381,16,2022.11.06,09.30.04.897210
8right00037.JPG,14.51687172,101.01647680,137.266,119.933,-38.96,164.49,-110.10,1.38207906141436,2.58381,16,2022.11.06,09.30.04.930380
8down00037.JPG,14.51687126,101.01647657,137.306,119.973,-77.01,-157.71,-52.82,1.38207906141436,2.58381,16,2022.11.06,09.30.04.933070
8front00037.JPG,14.51686919,101.01647781,137.278,119.944,-56.72,171.06,156.45,1.38207906141436,2.58381,16,2022.11.06,09.30.04.959190
8back00037.JPG,14.51686754,101.01647879,137.263,119.928,-32.82,-174.18,-34.21,1.38207906141436,2.58381,16,2022.11.06,09.30.04.968950
