imageName, cameraIndex, cameraName, X_opt, Y_opt, Z_opt, X_gps, Y_gps, Z_gps, X_acc, Y_acc, Z_acc, Omega, Phi, Kappa, X_uncertainty, Y_uncertainty, Z_uncertainty, Omega_uncertainty, Phi_uncertainty, Kappa_uncertainty, inlierProb
X0710.JPG, 4, Camera_43.0_6000x4000 (RGB)(5), 717485.671496, 1606232.487122, 184.121067, 717485.440171, 1606230.701653, 186.729800, 5.000000, 5.000000, 10.000000, 44.046159, 17.869529, 16.036204, 0.017119, 0.011472, 0.021075, 0.003859, 0.004849, 0.005058, 1.000000
A0711.JPG, 1, Camera_43.0_6000x4000 (RGB)(2), 717472.235961, 1606253.520074, 184.443622, 717472.166423, 1606251.702220, 187.091300, 5.000000, 5.000000, 10.000000, 21.361676, -39.933717, -59.394892, 0.017370, 0.012897, 0.020986, 0.006966, 0.003746, 0.003628, 1.000000
D0711.JPG, 2, Camera_43.0_6000x4000 (RGB)(3), 717472.276240, 1606253.425700, 184.442138, 717472.166423, 1606251.702220, 187.091300, 5.000000, 5.000000, 10.000000, -21.299133, 41.083793, 121.895202, 0.017370, 0.012897, 0.020986, 0.006982, 0.003691, 0.004082, 1.000000
S0711.JPG, 0, Camera_MID_28.0_6000x4000 (RGB)(1), 717472.255429, 1606253.473201, 184.420862, 717472.166423, 1606251.702220, 187.091300, 5.000000, 5.000000, 10.000000, 0.411064, 1.574379, -156.885369, 0.017370, 0.012897, 0.020986, 0.004164, 0.006949, 0.000916, 1.000000
W0711.JPG, 3, Camera_43.0_6000x4000 (RGB)(4), 717472.303047, 1606253.493129, 184.441605, 717472.166423, 1606251.702220, 187.091300, 5.000000, 5.000000, 10.000000, -40.043810, -15.400944, -161.728757, 0.017370, 0.012897, 0.020986, 0.004034, 0.005248, 0.004844, 1.000000
X0711.JPG, 4, Camera_43.0_6000x4000 (RGB)(5), 717472.209014, 1606253.452959, 184.443901, 717472.166423, 1606251.702220, 187.091300, 5.000000, 5.000000, 10.000000, 43.425952, 17.423285, 16.554445, 0.017370, 0.012897, 0.020986, 0.004112, 0.004970, 0.005154, 1.000000
A0712.JPG, 1, Camera_43.0_6000x4000 (RGB)(2), 717458.581373, 1606274.589596, 184.317871, 717458.483441, 1606272.654909, 186.889400, 5.000000, 5.000000, 10.000000, 23.086963, -39.290706, -57.575942, 0.021083, 0.024633, 0.021333, 0.008356, 0.007215, 0.006803, 1.000000
D0712.JPG, 2, Camera_43.0_6000x4000 (RGB)(3), 717458.624172, 1606274.496359, 184.315414, 717458.483441, 1606272.654909, 186.889400, 5.000000, 5.000000, 10.000000, -21.991681, 40.576143, 123.819193, 0.021083, 0.024633, 0.021333, 0.008748, 0.007028, 0.008022, 1.000000
S0712.JPG, 0, Camera_MID_28.0_6000x4000 (RGB)(1), 717458.602064, 1606274.543491, 184.294629, 717458.483441, 1606272.654909, 186.889400, 5.000000, 5.000000, 10.000000, 0.933100, 1.657625, -155.345281, 0.021083, 0.024633, 0.021333, 0.008261, 0.007468, 0.001856, 1.000000
W0712.JPG, 3, Camera_43.0_6000x4000 (RGB)(4), 717458.649157, 1606274.564486, 184.315520, 717458.483441, 1606272.654909, 186.889400, 5.000000, 5.000000, 10.000000, -39.129109, -16.332327, -160.451482, 0.021083, 0.024633, 0.021333, 0.008520, 0.005707, 0.005100, 1.000000
X0712.JPG, 4, Camera_43.0_6000x4000 (RGB)(5), 717458.556239, 1606274.521782, 184.317514, 717458.483441, 1606272.654909, 186.889400, 5.000000, 5.000000, 10.000000, 43.643621, 18.531556, 17.681232, 0.021083, 0.024633, 0.021333, 0.008896, 0.005179, 0.005655, 1.000000
A0713.JPG, 1, Camera_43.0_6000x4000 (RGB)(2), 717444.760119, 1606295.282712, 184.428693, 717444.512269, 1606293.281903, 186.810700, 5.000000, 5.000000, 10.000000, 21.476240, -37.891144, -58.915141, 0.021073, 0.024198, 0.021168, 0.007953, 0.007485, 0.006396, 1.000000
D0713.JPG, 2, Camera_43.0_6000x4000 (RGB)(3), 717444.802131, 1606295.189117, 184.426248, 717444.512269, 1606293.281903, 186.810700, 5.000000, 5.000000, 10.000000, -22.981025, 42.306901, 124.142549, 0.021073, 0.024198, 0.021168, 0.008829, 0.006966, 0.008820, 1.000000
S0713.JPG, 0, Camera_MID_28.0_6000x4000 (RGB)(1), 717444.779770, 1606295.236138, 184.405483, 717444.512269, 1606293.281903, 186.810700, 5.000000, 5.000000, 10.000000, 0.177645, 3.345186, -155.800049, 0.021073, 0.024198, 0.021168, 0.008395, 0.007271, 0.002201, 1.000000
W0713.JPG, 3, Camera_43.0_6000x4000 (RGB)(4), 717444.827614, 1606295.257042, 184.424689, 717444.512269, 1606293.281903, 186.810700, 5.000000, 5.000000, 10.000000, -39.699780, -14.747124, -159.687737, 0.021073, 0.024198, 0.021168, 0.008496, 0.005664, 0.004942, 1.000000
X0713.JPG, 4, Camera_43.0_6000x4000 (RGB)(5), 717444.734481, 1606295.215099, 184.430002, 717444.512269, 1606293.281903, 186.810700, 5.000000, 5.000000, 10.000000, 43.378654, 19.457092, 16.113390, 0.021073, 0.024198, 0.021168, 0.009144, 0.005021, 0.005672, 1.000000
A0714.JPG, 1, Camera_43.0_6000x4000 (RGB)(2), 717431.053187, 1606316.343347, 184.526115, 717430.828948, 1606314.277759, 186.893800, 5.000000, 5.000000, 10.000000, 21.047176, -39.039962, -60.392892, 0.021915, 0.024108, 0.020772, 0.007285, 0.008006, 0.007083, 1.000000
D0714.JPG, 2, Camera_43.0_6000x4000 (RGB)(3), 717431.092773, 1606316.248710, 184.523328, 717430.828948, 1606314.277759, 186.893800, 5.000000, 5.000000, 10.000000, -21.008351, 42.263164, 121.939382, 0.021915, 0.024108, 0.020772, 0.007944, 0.007669, 0.009162, 1.000000
S0714.JPG, 0, Camera_MID_28.0_6000x4000 (RGB)(1), 717431.071883, 1606316.296472, 184.502723, 717430.828948, 1606314.277759, 186.893800, 5.000000, 5.000000, 10.000000, 0.746312, 2.682148, -157.291677, 0.021915, 0.024108, 0.020772, 0.008944, 0.006638, 0.001940, 1.000000
W0714.JPG, 3, Camera_43.0_6000x4000 (RGB)(4), 717431.120032, 1606316.315956, 184.522647, 717430.828948, 1606314.277759, 186.893800, 5.000000, 5.000000, 10.000000, -39.615245, -14.294234, -161.305726, 0.021915, 0.024108, 0.020772, 0.009045, 0.005156, 0.004576, 1.000000
X0714.JPG, 4, Camera_43.0_6000x4000 (RGB)(5), 717431.025784, 1606316.276418, 184.526547, 717430.828948, 1606314.277759, 186.893800, 5.000000, 5.000000, 10.000000, 44.082284, 17.953330, 15.448066, 0.021915, 0.024108, 0.020772, 0.009522, 0.004657, 0.005129, 1.000000
A0715.JPG, 1, Camera_43.0_6000x4000 (RGB)(2), 717417.427583, 1606337.166828, 184.316593, 717417.231187, 1606335.354057, 186.668300, 5.000000, 5.000000, 10.000000, 21.157792, -38.461433, -59.323823, 0.018424, 0.019444, 0.020566, 0.006709, 0.006409, 0.005578, 1.000000
D0715.JPG, 2, Camera_43.0_6000x4000 (RGB)(3), 717417.468782, 1606337.072862, 184.314556, 717417.231187, 1606335.354057, 186.668300, 5.000000, 5.000000, 10.000000, -22.477689, 42.120349, 123.295434, 0.018424, 0.019444, 0.020566, 0.007164, 0.006069, 0.007231, 1.000000
S0715.JPG, 0, Camera_MID_28.0_6000x4000 (RGB)(1), 717417.446988, 1606337.120054, 184.293577, 717417.231187, 1606335.354057, 186.668300, 5.000000, 5.000000, 10.000000, 0.139505, 2.929305, -156.306264, 0.018424, 0.019444, 0.020566, 0.007182, 0.006248, 0.001379, 1.000000
W0715.JPG, 3, Camera_43.0_6000x4000 (RGB)(4), 717417.494875, 1606337.140557, 184.313106, 717417.231187, 1606335.354057, 186.668300, 5.000000, 5.000000, 10.000000, -39.937876, -14.741062, -160.364550, 0.018424, 0.019444, 0.020566, 0.007257, 0.004747, 0.004314, 1.000000
X0715.JPG, 4, Camera_43.0_6000x4000 (RGB)(5), 717417.401339, 1606337.099445, 184.317792, 717417.231187, 1606335.354057, 186.668300, 5.000000, 5.000000, 10.000000, 43.341866, 18.807918, 16.024739, 0.018424, 0.019444, 0.020566, 0.007637, 0.004406, 0.004696, 1.000000
A0716.JPG, 1, Camera_43.0_6000x4000 (RGB)(2), 717403.757494, 1606358.187568, 184.263040, 717403.515882, 1606356.314226, 186.890300, 5.000000, 5.000000, 10.000000, 19.756986, -39.780430, -60.803260, 0.023133, 0.026445, 0.020779, 0.007786, 0.008760, 0.007963, 1.000000
D0716.JPG, 2, Camera_43.0_6000x4000 (RGB)(3), 717403.796178, 1606358.092521, 184.262356, 717403.515882, 1606356.314226, 186.890300, 5.000000, 5.000000, 10.000000, -21.379768, 41.919892, 120.957418, 0.023133, 0.026445, 0.020779, 0.008382, 0.008371, 0.009821, 1.000000
S0716.JPG, 0, Camera_MID_28.0_6000x4000 (RGB)(1), 717403.775966, 1606358.140102, 184.240685, 717403.515882, 1606356.314226, 186.890300, 5.000000, 5.000000, 10.000000, -0.260277, 2.096308, -157.844977, 0.023133, 0.026445, 0.020779, 0.009728, 0.006914, 0.002142, 1.000000
W0716.JPG, 3, Camera_43.0_6000x4000 (RGB)(4), 717403.824100, 1606358.159479, 184.260750, 717403.515882, 1606356.314226, 186.890300, 5.000000, 5.000000, 10.000000, -40.849586, -14.381022, -162.132272, 0.023133, 0.026445, 0.020779, 0.009901, 0.005275, 0.004867, 1.000000
X0716.JPG, 4, Camera_43.0_6000x4000 (RGB)(5), 717403.729435, 1606358.120924, 184.264390, 717403.515882, 1606356.314226, 186.890300, 5.000000, 5.000000, 10.000000, 43.052694, 17.147840, 15.447848, 0.023133, 0.026445, 0.020779, 0.010346, 0.004930, 0.005257, 1.000000
A0717.JPG, 1, Camera_43.0_6000x4000 (RGB)(2), 717390.221091, 1606379.279090, 184.127004, 717390.134021, 1606377.363666, 186.510500, 5.000000, 5.000000, 10.000000, 17.070996, -40.865743, -65.327771, 0.021283, 0.024149, 0.019955, 0.007772, 0.007726, 0.007260, 1.000000
D0717.JPG, 2, Camera_43.0_6000x4000 (RGB)(3), 717390.253704, 1606379.181796, 184.125875, 717390.134021, 1606377.363666, 186.510500, 5.000000, 5.000000, 10.000000, -18.029124, 43.196566, 116.363976, 0.021283, 0.024149, 0.019955, 0.008073, 0.007513, 0.008731, 1.000000
S0717.JPG, 0, Camera_MID_28.0_6000x4000 (RGB)(1), 717390.236513, 1606379.230649, 184.104428, 717390.134021, 1606377.363666, 186.510500, 5.000000, 5.000000, 10.000000, 0.116972, 2.161289, -161.462605, 0.021283, 0.024149, 0.019955, 0.008369, 0.007199, 0.002013, 1.000000
W0717.JPG, 3, Camera_43.0_6000x4000 (RGB)(4), 717390.285791, 1606379.246867, 184.124517, 717390.134021, 1606377.363666, 186.510500, 5.000000, 5.000000, 10.000000, -41.235769, -11.961137, -164.891654, 0.021283, 0.024149, 0.019955, 0.008468, 0.005437, 0.005103, 1.000000
X0717.JPG, 4, Camera_43.0_6000x4000 (RGB)(5), 717390.188887, 1606379.214342, 184.128108, 717390.134021, 1606377.363666, 186.510500, 5.000000, 5.000000, 10.000000, 44.055180, 14.700134, 12.680144, 0.021283, 0.024149, 0.019955, 0.008743, 0.005184, 0.005370, 1.000000
A0718.JPG, 1, Camera_43.0_6000x4000 (RGB)(2), 717376.914981, 1606400.291662, 184.036731, 717376.591271, 1606398.322048, 186.603000, 5.000000, 5.000000, 10.000000, 19.761161, -40.531028, -62.525182, 0.019693, 0.016455, 0.019409, 0.006973, 0.005337, 0.005163, 1.000000
D0718.JPG, 2, Camera_43.0_6000x4000 (RGB)(3), 717376.951184, 1606400.195669, 184.034360, 717376.591271, 1606398.322048, 186.603000, 5.000000, 5.000000, 10.000000, -18.919932, 42.188554, 118.949312, 0.019693, 0.016455, 0.019409, 0.007043, 0.005262, 0.005941, 1.000000
S0718.JPG, 0, Camera_MID_28.0_6000x4000 (RGB)(1), 717376.932321, 1606400.244173, 184.013534, 717376.591271, 1606398.322048, 186.603000, 5.000000, 5.000000, 10.000000, 0.905440, 1.826465, -159.336641, 0.019693, 0.016455, 0.019409, 0.005884, 0.006834, 0.001404, 1.000000
W0718.JPG, 3, Camera_43.0_6000x4000 (RGB)(4), 717376.980844, 1606400.261895, 184.034180, 717376.591271, 1606398.322048, 186.603000, 5.000000, 5.000000, 10.000000, -40.060263, -13.611643, -163.477332, 0.019693, 0.016455, 0.019409, 0.005866, 0.005205, 0.004793, 1.000000
X0718.JPG, 4, Camera_43.0_6000x4000 (RGB)(5), 717376.885193, 1606400.225759, 184.036660, 717376.591271, 1606398.322048, 186.603000, 5.000000, 5.000000, 10.000000, 44.433811, 15.927134, 14.511808, 0.019693, 0.016455, 0.019409, 0.006003, 0.004900, 0.005128, 1.000000
A0719.JPG, 1, Camera_43.0_6000x4000 (RGB)(2), 717363.484926, 1606421.654961, 184.279495, 717363.368770, 1606419.642936, 186.763100, 5.000000, 5.000000, 10.000000, 20.369675, -40.185734, -60.158638, 0.021265, 0.022610, 0.018905, 0.007050, 0.007685, 0.007115, 1.000000
D0719.JPG, 2, Camera_43.0_6000x4000 (RGB)(3), 717363.524155, 1606421.560137, 184.278856, 717363.368770, 1606419.642936, 186.763100, 5.000000, 5.000000, 10.000000, -21.272392, 41.289249, 121.094618, 0.021265, 0.022610, 0.018905, 0.007324, 0.007454, 0.008259, 1.000000
S0719.JPG, 0, Camera_MID_28.0_6000x4000 (RGB)(1), 717363.503882, 1606421.607679, 184.257155, 717363.368770, 1606419.642936, 186.763100, 5.000000, 5.000000, 10.000000, -0.072079, 1.545217, -157.521497, 0.021265, 0.022610, 0.018905, 0.008591, 0.006441, 0.001292, 1.000000
W0719.JPG, 3, Camera_43.0_6000x4000 (RGB)(4), 717363.551709, 1606421.627257, 184.277748, 717363.368770, 1606419.642936, 186.763100, 5.000000, 5.000000, 10.000000, -40.680782, -15.009859, -162.249235, 0.021265, 0.022610, 0.018905, 0.008734, 0.004818, 0.004525, 1.000000
X0719.JPG, 4, Camera_43.0_6000x4000 (RGB)(5), 717363.457235, 1606421.588155, 184.280346, 717363.368770, 1606419.642936, 186.763100, 5.000000, 5.000000, 10.000000, 43.063075, 16.967695, 16.089068, 0.021265, 0.022610, 0.018905, 0.009005, 0.004621, 0.004743, 1.000000
A0720.JPG, 1, Camera_43.0_6000x4000 (RGB)(2), 717350.191238, 1606442.600529, 184.387120, 717350.192567, 1606440.606777, 186.893000, 5.000000, 5.000000, 10.000000, 20.767975, -39.774770, -59.724431, 0.022553, 0.025840, 0.018862, 0.007698, 0.008225, 0.007455, 1.000000
D0720.JPG, 2, Camera_43.0_6000x4000 (RGB)(3), 717350.231217, 1606442.506022, 184.386099, 717350.192567, 1606440.606777, 186.893000, 5.000000, 5.000000, 10.000000, -21.612400, 41.371920, 121.790123, 0.022553, 0.025840, 0.018862, 0.008166, 0.007918, 0.008979, 1.000000
S0720.JPG, 0, Camera_MID_28.0_6000x4000 (RGB)(1), 717350.210464, 1606442.553445, 184.364592, 717350.192567, 1606440.606777, 186.893000, 5.000000, 5.000000, 10.000000, 0.033863, 1.812935, -157.065319, 0.022553, 0.025840, 0.018862, 0.009226, 0.006828, 0.001493, 1.000000
W0720.JPG, 3, Camera_43.0_6000x4000 (RGB)(4), 717350.258231, 1606442.573361, 184.385003, 717350.192567, 1606440.606777, 186.893000, 5.000000, 5.000000, 10.000000, -40.421444, -15.102713, -161.710183, 0.022553, 0.025840, 0.018862, 0.009428, 0.005127, 0.004680, 1.000000
X0720.JPG, 4, Camera_43.0_6000x4000 (RGB)(5), 717350.164083, 1606442.533503, 184.387960, 717350.192567, 1606440.606777, 186.893000, 5.000000, 5.000000, 10.000000, 43.135936, 17.474781, 16.245953, 0.022553, 0.025840, 0.018862, 0.009816, 0.004778, 0.005063, 1.000000
A0721.JPG, 1, Camera_43.0_6000x4000 (RGB)(2), 717336.677236, 1606463.652207, 184.051459, 717336.552635, 1606461.589768, 186.558900, 5.000000, 5.000000, 10.000000, 18.935348, -39.728775, -62.822319, 0.024731, 0.029258, 0.019683, 0.008243, 0.009292, 0.008248, 1.000000
D0721.JPG, 2, Camera_43.0_6000x4000 (RGB)(3), 717336.713495, 1606463.556223, 184.049624, 717336.552635, 1606461.589768, 186.558900, 5.000000, 5.000000, 10.000000, -19.852578, 42.956512, 119.390306, 0.024731, 0.029258, 0.019683, 0.008962, 0.008905, 0.010661, 1.000000
S0721.JPG, 0, Camera_MID_28.0_6000x4000 (RGB)(1), 717336.694284, 1606463.604477, 184.028539, 717336.552635, 1606461.589768, 186.558900, 5.000000, 5.000000, 10.000000, 0.269463, 2.659160, -159.293708, 0.024731, 0.029258, 0.019683, 0.010210, 0.007467, 0.002276, 1.000000
W0721.JPG, 3, Camera_43.0_6000x4000 (RGB)(4), 717336.743085, 1606463.622467, 184.048281, 717336.552635, 1606461.589768, 186.558900, 5.000000, 5.000000, 10.000000, -40.557904, -13.010296, -162.883800, 0.024731, 0.029258, 0.019683, 0.010318, 0.005750, 0.005183, 1.000000
X0721.JPG, 4, Camera_43.0_6000x4000 (RGB)(5), 717336.647515, 1606463.586282, 184.052550, 717336.552635, 1606461.589768, 186.558900, 5.000000, 5.000000, 10.000000, 43.957798, 16.559659, 13.945956, 0.024731, 0.029258, 0.019683, 0.010822, 0.005266, 0.005714, 1.000000
A0722.JPG, 1, Camera_43.0_6000x4000 (RGB)(2), 717323.371482, 1606484.868648, 183.876859, 717323.341652, 1606482.834410, 186.383400, 5.000000, 5.000000, 10.000000, 21.970641, -39.374939, -59.252141, 0.023437, 0.031271, 0.019433, 0.009164, 0.009014, 0.008185, 1.000000
D0722.JPG, 2, Camera_43.0_6000x4000 (RGB)(3), 717323.412251, 1606484.774511, 183.874185, 717323.341652, 1606482.834410, 186.383400, 5.000000, 5.000000, 10.000000, -21.185512, 41.418242, 122.508284, 0.023437, 0.031271, 0.019433, 0.009847, 0.008734, 0.009985, 1.000000
S0722.JPG, 0, Camera_MID_28.0_6000x4000 (RGB)(1), 717323.391008, 1606484.822089, 183.853514, 717323.341652, 1606482.834410, 186.383400, 5.000000, 5.000000, 10.000000, 0.919330, 2.056652, -156.582356, 0.023437, 0.031271, 0.019433, 0.010227, 0.007778, 0.001818, 1.000000
W0722.JPG, 3, Camera_43.0_6000x4000 (RGB)(4), 717323.438692, 1606484.842087, 183.874039, 717323.341652, 1606482.834410, 186.383400, 5.000000, 5.000000, 10.000000, -39.377200, -15.229735, -161.165620, 0.023437, 0.031271, 0.019433, 0.010586, 0.005882, 0.005108, 1.000000
X0722.JPG, 4, Camera_43.0_6000x4000 (RGB)(5), 717323.344897, 1606484.801389, 183.876755, 717323.341652, 1606482.834410, 186.383400, 5.000000, 5.000000, 10.000000, 43.978218, 17.982479, 16.441320, 0.023437, 0.031271, 0.019433, 0.011103, 0.005195, 0.005804, 1.000000
A0723.JPG, 1, Camera_43.0_6000x4000 (RGB)(2), 717340.224444, 1606514.045225, 183.986698, 717339.523591, 1606512.163995, 186.663700, 5.000000, 5.000000, 10.000000, -34.990091, 29.344974, 142.522975, 0.027127, 0.033454, 0.021896, 0.011058, 0.006675, 0.007141, 1.000000
D0723.JPG, 2, Camera_43.0_6000x4000 (RGB)(3), 717340.153295, 1606514.119086, 183.983047, 717339.523591, 1606512.163995, 186.663700, 5.000000, 5.000000, 10.000000, 34.317253, -31.834156, -34.779182, 0.027127, 0.033454, 0.021896, 0.010962, 0.006834, 0.006891, 1.000000
S0723.JPG, 0, Camera_MID_28.0_6000x4000 (RGB)(1), 717340.189939, 1606514.081772, 183.962871, 717339.523591, 1606512.163995, 186.663700, 5.000000, 5.000000, 10.000000, -0.680499, -2.474183, 43.935308, 0.027127, 0.033454, 0.021896, 0.008938, 0.009816, 0.002330, 1.000000
W0723.JPG, 3, Camera_43.0_6000x4000 (RGB)(4), 717340.152201, 1606514.046532, 183.983581, 717339.523591, 1606512.163995, 186.663700, 5.000000, 5.000000, 10.000000, 32.233779, 27.227510, 36.731688, 0.027127, 0.033454, 0.021896, 0.010021, 0.007618, 0.007380, 1.000000
X0723.JPG, 4, Camera_43.0_6000x4000 (RGB)(5), 717340.225786, 1606514.117531, 183.985918, 717339.523591, 1606512.163995, 186.663700, 5.000000, 5.000000, 10.000000, -37.339253, -31.547738, -146.547194, 0.027127, 0.033454, 0.021896, 0.010139, 0.007233, 0.007619, 1.000000
A0724.JPG, 1, Camera_43.0_6000x4000 (RGB)(2), 717353.514288, 1606492.778039, 184.082384, 717352.874005, 1606491.001382, 186.613700, 5.000000, 5.000000, 10.000000, -35.439952, 29.823234, 142.190859, 0.021507, 0.017667, 0.019542, 0.006183, 0.005595, 0.005971, 1.000000
D0724.JPG, 2, Camera_43.0_6000x4000 (RGB)(3), 717353.443786, 1606492.852490, 184.078216, 717352.874005, 1606491.001382, 186.613700, 5.000000, 5.000000, 10.000000, 33.361356, -31.932922, -35.426795, 0.021507, 0.017667, 0.019542, 0.006444, 0.005830, 0.005649, 1.000000
S0724.JPG, 0, Camera_MID_28.0_6000x4000 (RGB)(1), 717353.480016, 1606492.814636, 184.058300, 717352.874005, 1606491.001382, 186.613700, 5.000000, 5.000000, 10.000000, -1.315233, -2.241115, 43.427110, 0.021507, 0.017667, 0.019542, 0.007416, 0.006009, 0.001398, 1.000000
W0724.JPG, 3, Camera_43.0_6000x4000 (RGB)(4), 717353.442047, 1606492.779959, 184.079532, 717352.874005, 1606491.001382, 186.613700, 5.000000, 5.000000, 10.000000, 31.903836, 27.145781, 36.110352, 0.021507, 0.017667, 0.019542, 0.007765, 0.004992, 0.004178, 1.000000
X0724.JPG, 4, Camera_43.0_6000x4000 (RGB)(5), 717353.516271, 1606492.850318, 184.080823, 717352.874005, 1606491.001382, 186.613700, 5.000000, 5.000000, 10.000000, -38.115788, -31.057276, -146.860354, 0.021507, 0.017667, 0.019542, 0.007764, 0.004348, 0.005207, 1.000000
A0725.JPG, 1, Camera_43.0_6000x4000 (RGB)(2), 717367.073883, 1606471.817529, 184.467598, 717366.610795, 1606470.038069, 186.970200, 5.000000, 5.000000, 10.000000, -35.756079, 28.888584, 144.133993, 0.019784, 0.014949, 0.019113, 0.005756, 0.005414, 0.005591, 1.000000
D0725.JPG, 2, Camera_43.0_6000x4000 (RGB)(3), 717367.000910, 1606471.889616, 184.464526, 717366.610795, 1606470.038069, 186.970200, 5.000000, 5.000000, 10.000000, 34.887900, -30.668040, -33.713930, 0.019784, 0.014949, 0.019113, 0.005932, 0.005515, 0.005459, 1.000000
S0725.JPG, 0, Camera_MID_28.0_6000x4000 (RGB)(1), 717367.038305, 1606471.853220, 184.444053, 717366.610795, 1606470.038069, 186.970200, 5.000000, 5.000000, 10.000000, -0.606602, -2.047403, 45.353089, 0.019784, 0.014949, 0.019113, 0.007165, 0.005596, 0.001155, 1.000000
W0725.JPG, 3, Camera_43.0_6000x4000 (RGB)(4), 717367.001607, 1606471.817056, 184.465039, 717366.610795, 1606470.038069, 186.970200, 5.000000, 5.000000, 10.000000, 31.744254, 28.350885, 37.820130, 0.019784, 0.014949, 0.019113, 0.007479, 0.004606, 0.004013, 1.000000
X0725.JPG, 4, Camera_43.0_6000x4000 (RGB)(5), 717367.073437, 1606471.889847, 184.466836, 717366.610795, 1606470.038069, 186.970200, 5.000000, 5.000000, 10.000000, -36.456612, -32.041423, -144.906151, 0.019784, 0.014949, 0.019113, 0.007522, 0.004162, 0.004760, 1.000000
A0726.JPG, 1, Camera_43.0_6000x4000 (RGB)(2), 717380.870689, 1606451.011138, 184.693569, 717380.259547, 1606449.279827, 187.103800, 5.000000, 5.000000, 10.000000, -34.181504, 27.959197, 144.630825, 0.021688, 0.018905, 0.019384, 0.007253, 0.005866, 0.005809, 1.000000
D0726.JPG, 2, Camera_43.0_6000x4000 (RGB)(3), 717380.796623, 1606451.082152, 184.692103, 717380.259547, 1606449.279827, 187.103800, 5.000000, 5.000000, 10.000000, 37.303029, -30.556329, -32.527732, 0.021688, 0.018905, 0.019384, 0.007569, 0.005617, 0.006048, 1.000000
S0726.JPG, 0, Camera_MID_28.0_6000x4000 (RGB)(1), 717380.834760, 1606451.047004, 184.670836, 717380.259547, 1606449.279827, 187.103800, 5.000000, 5.000000, 10.000000, 1.240366, -2.553648, 46.247337, 0.021688, 0.018905, 0.019384, 0.007622, 0.006670, 0.001970, 1.000000
W0726.JPG, 3, Camera_43.0_6000x4000 (RGB)(4), 717380.798454, 1606451.009633, 184.690334, 717380.259547, 1606449.279827, 187.103800, 5.000000, 5.000000, 10.000000, 33.001179, 28.396073, 38.986190, 0.021688, 0.018905, 0.019384, 0.008248, 0.005334, 0.004970, 1.000000
X0726.JPG, 4, Camera_43.0_6000x4000 (RGB)(5), 717380.869115, 1606451.083427, 184.695084, 717380.259547, 1606449.279827, 187.103800, 5.000000, 5.000000, 10.000000, -34.371698, -32.974180, -144.396614, 0.021688, 0.018905, 0.019384, 0.008525, 0.004977, 0.005663, 1.000000
A0727.JPG, 1, Camera_43.0_6000x4000 (RGB)(2), 717394.528674, 1606430.180651, 184.434362, 717394.113613, 1606428.470283, 186.901100, 5.000000, 5.000000, 10.000000, -35.045560, 27.551919, 145.808696, 0.022610, 0.023492, 0.019857, 0.009081, 0.005855, 0.005649, 1.000000
D0727.JPG, 2, Camera_43.0_6000x4000 (RGB)(3), 717394.453265, 1606430.250237, 184.432844, 717394.113613, 1606428.470283, 186.901100, 5.000000, 5.000000, 10.000000, 37.399485, -29.691269, -31.706918, 0.022610, 0.023492, 0.019857, 0.009471, 0.005500, 0.006068, 1.000000
S0727.JPG, 0, Camera_MID_28.0_6000x4000 (RGB)(1), 717394.491969, 1606430.215702, 184.411597, 717394.113613, 1606428.470283, 186.901100, 5.000000, 5.000000, 10.000000, 0.970578, -2.275758, 47.332333, 0.022610, 0.023492, 0.019857, 0.007736, 0.008115, 0.001979, 1.000000
W0727.JPG, 3, Camera_43.0_6000x4000 (RGB)(4), 717394.456467, 1606430.177756, 184.431463, 717394.113613, 1606428.470283, 186.901100, 5.000000, 5.000000, 10.000000, 32.257570, 29.199755, 39.874855, 0.022610, 0.023492, 0.019857, 0.008715, 0.006398, 0.005850, 1.000000
X0727.JPG, 4, Camera_43.0_6000x4000 (RGB)(5), 717394.525732, 1606430.252905, 184.435490, 717394.113613, 1606428.470283, 186.901100, 5.000000, 5.000000, 10.000000, -34.003800, -33.373702, -143.147711, 0.022610, 0.023492, 0.019857, 0.009288, 0.005941, 0.006696, 1.000000
A0728.JPG, 1, Camera_43.0_6000x4000 (RGB)(2), 717408.297464, 1606409.417322, 184.543616, 717407.667470, 1606407.475487, 187.067600, 5.000000, 5.000000, 10.000000, -34.578929, 27.051272, 145.055069, 0.024137, 0.023929, 0.020671, 0.009377, 0.005920, 0.005863, 1.000000
D0728.JPG, 2, Camera_43.0_6000x4000 (RGB)(3), 717408.222404, 1606409.487259, 184.541204, 717407.667470, 1606407.475487, 187.067600, 5.000000, 5.000000, 10.000000, 37.679215, -30.481211, -31.390202, 0.024137, 0.023929, 0.020671, 0.009615, 0.005690, 0.005939, 1.000000
S0728.JPG, 0, Camera_MID_28.0_6000x4000 (RGB)(1), 717408.261239, 1606409.452589, 184.520420, 717407.667470, 1606407.475487, 187.067600, 5.000000, 5.000000, 10.000000, 1.079864, -3.073706, 47.082286, 0.024137, 0.023929, 0.020671, 0.008019, 0.008168, 0.001452, 1.000000
W0728.JPG, 3, Camera_43.0_6000x4000 (RGB)(4), 717408.225291, 1606409.414768, 184.539712, 717407.667470, 1606407.475487, 187.067600, 5.000000, 5.000000, 10.000000, 32.268466, 28.387960, 40.103349, 0.024137, 0.023929, 0.020671, 0.009221, 0.006293, 0.005895, 1.000000
